"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest"
400,"PAYMENT",27626.18,"C2051246837",141311.49,113685.31,"M421829515",0,0
400,"PAYMENT",55595.44,"C788798258",0,0,"M1697126470",0,0
400,"CASH_IN",132286.45,"C1247616462",20121,152407.45,"C300054843",0,0
400,"CASH_IN",313709.36,"C1478510631",195812,509521.36,"C320220543",221152.22,0
400,"CASH_OUT",496262.74,"C1328796275",5559,0,"C731062619",55561.15,551823.89
400,"CASH_OUT",112232.01,"C387191007",0,0,"C1946839401",220884.85,333116.86
400,"PAYMENT",5057.29,"C1992886387",0,0,"M575047476",0,0
400,"CASH_OUT",53824.77,"C598578030",0,0,"C1862097088",6089975.26,6143800.03
401,"CASH_OUT",111746.28,"C1185974589",0,0,"C288515596",2734664.09,2846410.37
401,"CASH_OUT",20044.83,"C2056186910",0,0,"C1034863010",486445.95,506490.77
401,"CASH_OUT",159734.96,"C1835194121",26129,0,"C2003690428",0,159734.96
401,"CASH_OUT",42490.76,"C540109076",0,0,"C862925973",959478.31,1001969.07
401,"CASH_OUT",45396.56,"C1059906002",211017.5,165620.94,"C1652224756",53350.38,98746.94
401,"CASH_OUT",5389.45,"C1921453760",425514.37,420124.91,"C707065035",52888.17,58277.63
401,"PAYMENT",14075.96,"C264511848",0,0,"M264487685",0,0
401,"CASH_OUT",28121.98,"C695289845",62281,34159.02,"C1664547754",0,28121.98
401,"CASH_OUT",65448.35,"C1910360291",161427.57,95979.22,"C1212731859",0,65448.35
401,"PAYMENT",19699.28,"C1175612299",165520.98,145821.7,"M831781441",0,0
401,"CASH_OUT",165945.58,"C1295295056",11501,0,"C808633874",0,165945.58
401,"TRANSFER",578430.51,"C1708392114",0,0,"C1632147787",4023947.17,4602377.69
401,"PAYMENT",27271.01,"C1254245340",778,0,"M445310847",0,0
401,"PAYMENT",73449.31,"C725777370",50718,0,"M1928491977",0,0
401,"PAYMENT",5311.18,"C1122194986",59451.11,54139.92,"M2003891550",0,0
401,"PAYMENT",35444.22,"C686109914",30602,0,"M1503323466",0,0
401,"CASH_IN",149192.39,"C1906540434",11379202.67,11528395.06,"C1068921907",7121137.04,6971944.64
401,"PAYMENT",60480.36,"C1480197977",69034,8553.64,"M1197933697",0,0
401,"PAYMENT",30562.94,"C1361652444",581,0,"M1190959956",0,0
401,"CASH_OUT",54412,"C1746694345",0,0,"C2135554591",1737495.15,1791907.15
401,"CASH_OUT",212816.16,"C1851070416",0,0,"C1111341681",1923382.99,2136199.14
401,"PAYMENT",17716.42,"C240076487",155,0,"M1406755147",0,0
401,"CASH_IN",36989.45,"C1959732217",4778072.88,4815062.33,"C1444699987",630289.42,593299.98
401,"TRANSFER",66854.58,"C549184734",18296,0,"C1905563404",193801.1,260655.69
401,"TRANSFER",518436.43,"C1116297957",0,0,"C1063103137",1396265.63,1914702.07
401,"PAYMENT",42826.79,"C1290035780",114534.94,71708.15,"M594172866",0,0
401,"CASH_IN",85590.02,"C344795588",7888,93478.02,"C1982402311",445384.24,359794.22
401,"CASH_OUT",211244.31,"C1120365371",102414,0,"C429956158",38931.72,250176.03
401,"CASH_IN",236831.08,"C1297790287",6865621.48,7102452.56,"C1165934263",272715.73,35884.65
401,"CASH_OUT",74960.27,"C1899167608",80559,5598.73,"C362690380",629014.8,845478.18
401,"CASH_OUT",140068.17,"C420336213",0,0,"C393301484",237399.3,377467.47
401,"CASH_OUT",225747.08,"C821857192",0,0,"C1453250811",747797.86,973544.93
402,"CASH_OUT",11529.58,"C1520334234",39194,27664.42,"C1108198434",367234.61,378764.19
402,"CASH_IN",53231.02,"C1764510025",30115,83346.02,"C112478271",5390059.51,5336828.49
402,"CASH_OUT",285659.26,"C1663031530",0,0,"C1858247300",293201,578860.26
402,"CASH_OUT",101191.36,"C895335406",20834,0,"C333443355",51021.29,152212.65
402,"CASH_OUT",78141.53,"C1528627620",0,0,"C1479797042",91934.88,170076.41
402,"CASH_OUT",209928.67,"C1985055124",0,0,"C176269394",2154069.65,2363998.32
402,"CASH_OUT",257231.08,"C1706210682",0,0,"C1581195722",4586409.67,4843640.74
402,"PAYMENT",9872.39,"C1606812132",95233.8,85361.41,"M962838472",0,0
402,"CASH_IN",243467.16,"C1331260037",63325,306792.16,"C2019975094",424004.45,180537.29
402,"CASH_IN",107577.2,"C208539698",151128.38,258705.58,"C606742348",501307.18,125409.13
402,"PAYMENT",20662.18,"C1089509691",887,0,"M351242143",0,0
402,"PAYMENT",11661,"C389231256",0,0,"M299466481",0,0
402,"PAYMENT",10022.39,"C1544349234",21318,11295.61,"M413316824",0,0
402,"CASH_OUT",128291.65,"C451986951",0,0,"C1541757079",146189.62,274481.27
402,"CASH_IN",101827.99,"C545323853",499728.46,601556.46,"C376290314",526622.76,798799.77
402,"CASH_IN",392282.14,"C2047484930",1408038.54,1800320.68,"C1038692651",859699.44,467417.3
402,"PAYMENT",282.03,"C2097645320",16977,16694.97,"M2147027824",0,0
402,"CASH_OUT",30378.23,"C1021842269",0,0,"C1040345188",9605500.14,9635878.37
402,"CASH_OUT",156459.92,"C1535513669",56073,0,"C1318155340",0,156459.92
402,"PAYMENT",23782.03,"C1113821973",231256.27,207474.24,"M735610015",0,0
402,"PAYMENT",15684.27,"C1961038244",28506,12821.73,"M769601450",0,0
402,"CASH_OUT",205244.34,"C249540118",10470,0,"C587952586",21685,204604.67
402,"CASH_OUT",101890.07,"C1028977527",933,0,"C1359345208",2603486.2,2705376.27
402,"PAYMENT",27300.03,"C618371439",55766,28465.97,"M108637727",0,0
402,"CASH_OUT",101559.72,"C1191151977",0,0,"C1567628629",1019780.83,1121340.55
402,"PAYMENT",10868.08,"C59187050",132,0,"M538238445",0,0
402,"PAYMENT",354.76,"C756789646",60922,60567.24,"M1076907975",0,0
402,"CASH_OUT",27709.76,"C2134092665",6590,0,"C1444265386",312396.79,340106.55
402,"CASH_IN",249737.55,"C1803580254",2999934.99,3249672.54,"C269738050",2077063.09,1827325.54
402,"CASH_OUT",137912.01,"C274202044",0,0,"C1604565305",561099.19,832298.52
402,"CASH_OUT",215743.32,"C441327218",12659,0,"C2045504587",0,215743.32
402,"PAYMENT",1652.86,"C1486773721",68703,67050.14,"M1804339952",0,0
402,"CASH_OUT",570039.39,"C955942684",84902,0,"C1473858342",6623465.43,7212812.24
402,"PAYMENT",5398.04,"C795230257",0,0,"M622534275",0,0
402,"CASH_IN",133203.97,"C1118013885",851,134054.97,"C922005118",0,0
402,"CASH_OUT",64168.33,"C77419765",567,0,"C378432756",224518.59,1670886.95
402,"CASH_OUT",83207.08,"C405701152",1026,0,"C560679044",42143.67,125350.75
402,"CASH_OUT",94756.47,"C1501573615",33322,0,"C664247640",93186.5,187942.97
402,"CASH_IN",12086.51,"C1518989148",122416,134502.51,"C1706634823",296048.28,283961.77
402,"TRANSFER",1141043.96,"C55443236",0,0,"C42834884",4864756.14,6005800.1
402,"PAYMENT",15500.45,"C509898067",20115,4614.55,"M1317226086",0,0
402,"TRANSFER",156750.9,"C1529046019",10242,0,"C176802042",124318.92,281069.82
402,"CASH_OUT",385777.51,"C2065352315",302515,0,"C1292648659",448746.77,834524.28
402,"TRANSFER",60945.86,"C1187780837",652,0,"C1361785595",0,60945.86
402,"PAYMENT",28397.33,"C1982546191",1073,0,"M520903167",0,0
402,"CASH_IN",162270.77,"C1087731133",2064744.61,2227015.37,"C660920529",394342.86,232072.09
402,"CASH_OUT",431895.77,"C388591024",0,0,"C641431138",1474356.9,1850801.86
403,"TRANSFER",318507.48,"C1155883925",254801,0,"C158582496",2221542.34,2540049.82
403,"CASH_IN",163134.37,"C1333379368",5922848.42,6085982.78,"C1237330036",273661.08,110526.72
403,"CASH_OUT",57634.31,"C754029908",3208,0,"C1325049363",0,57634.31
403,"CASH_IN",44448.07,"C694066185",1073579.68,1118027.75,"C1557123418",346820.6,17320.77
403,"TRANSFER",479029.77,"C1960826408",0,0,"C700025915",838115.01,1317144.78
403,"TRANSFER",622393.3,"C321182161",69922,0,"C295076422",232641.9,855035.2
403,"PAYMENT",6561.69,"C1001973991",0,0,"M883108289",0,0
403,"CASH_IN",363748.18,"C1696912924",12648787.75,13012535.93,"C825638812",1990231.19,1626483.01
403,"TRANSFER",1089137.03,"C1347831503",50126,0,"C1398640276",0,1089137.03
403,"CASH_IN",63211.2,"C1283018563",553606,616817.2,"C1367846975",447855.75,384644.55
403,"PAYMENT",13312.81,"C1414009368",5259,0,"M620136155",0,0
403,"PAYMENT",13172.46,"C2022576644",173146.57,159974.11,"M1927847152",0,0
403,"CASH_IN",427412.52,"C2029306140",9958,437370.52,"C264140575",3888.41,0
403,"CASH_OUT",154277.4,"C346556015",0,0,"C1404508559",3804834.61,3959112.01
403,"CASH_OUT",346503.27,"C8934761",25556,0,"C324790486",31718.07,378221.35
403,"PAYMENT",300.45,"C1610706909",0,0,"M1818676765",0,0
403,"DEBIT",1606.62,"C499970094",0,0,"C436301808",181933.12,183539.74
403,"CASH_IN",29433.36,"C12893950",181715,211148.36,"C706952690",0,0
403,"PAYMENT",13452.18,"C1019192477",18797,5344.82,"M1047975112",0,0
403,"CASH_OUT",207996.87,"C1657233348",41085,0,"C2041362060",494344.22,702341.09
403,"PAYMENT",7921.54,"C976557827",0,0,"M1767416801",0,0
403,"PAYMENT",17080.78,"C1684186421",0,0,"M274039442",0,0
403,"CASH_IN",46146.08,"C7836077",93054.04,139200.11,"C400675446",2680088.25,2633942.18
403,"CASH_IN",83880.07,"C1859029840",8990286.04,9074166.11,"C1937956160",1268791.74,1184911.67
403,"CASH_OUT",236552.83,"C837549320",115632,0,"C1572552027",0,236552.83
403,"CASH_IN",217695.81,"C817378044",33441,251136.81,"C573329710",42779.64,0
403,"CASH_IN",70690.2,"C369614438",17462291.44,17532981.64,"C515395821",243491.97,172801.77
403,"CASH_IN",383494.1,"C272275018",19892801.5,20276295.6,"C159412330",811705.36,428211.26
403,"CASH_OUT",134046.92,"C1440550459",0,0,"C1961692297",1140273.66,1274320.57
403,"CASH_OUT",176165.88,"C487376155",0,0,"C1987841597",196603.24,372769.12
403,"PAYMENT",6142.74,"C1639612865",0,0,"M610304772",0,0
403,"PAYMENT",2859.01,"C732116618",61094,58234.99,"M2065692576",0,0
403,"PAYMENT",4554.01,"C1990213253",0,0,"M1478311968",0,0
403,"CASH_OUT",530184.35,"C63810935",0,0,"C1730467936",2013843.21,2544027.56
403,"CASH_IN",201949.34,"C1880982967",8011127.03,8213076.37,"C1126861859",943509.45,741560.11
403,"PAYMENT",18121.97,"C1141885190",0,0,"M1297619742",0,0
403,"PAYMENT",7300.23,"C68576384",0,0,"M22269572",0,0
403,"PAYMENT",20411.47,"C1194256862",0,0,"M1789428681",0,0
403,"TRANSFER",62317.33,"C571343831",85,0,"C707587845",0,62317.33
403,"TRANSFER",5245665.75,"C1019374704",0,0,"C1727565779",75829574.26,81075240
403,"CASH_OUT",181132.69,"C736526538",199241,18108.31,"C34323271",0,181132.69
403,"CASH_OUT",78979.19,"C403805141",20772,0,"C702139208",402164.21,481143.4
403,"CASH_OUT",357163.94,"C1445375844",0,0,"C397827399",934956.2,1292120.14
404,"CASH_OUT",150543.54,"C546985613",122,0,"C1818958510",1051841.23,1202384.77
404,"PAYMENT",14550.07,"C1232282211",1062,0,"M1173292436",0,0
404,"CASH_IN",409327.43,"C648302718",20986,430313.43,"C1904154741",448422.19,39094.75
404,"CASH_OUT",172668.34,"C1649172031",99198,0,"C1608044558",2867336.72,3040005.06
404,"CASH_IN",104292.42,"C976488922",60833,165125.42,"C1084850074",0,0
404,"PAYMENT",26511.89,"C381267936",59697,33185.11,"M686874959",0,0
404,"CASH_OUT",113934.03,"C1177162337",0,0,"C1459294644",3481454.66,3595388.69
404,"PAYMENT",1059.61,"C176470943",0,0,"M121375871",0,0
404,"CASH_OUT",99138.81,"C1454757467",139300,40161.19,"C484622440",386415.64,485554.45
404,"CASH_IN",130982.79,"C1059767308",7016,137998.79,"C1179959411",351857.44,220874.65
404,"PAYMENT",12059.15,"C590374048",193,0,"M284527441",0,0
404,"PAYMENT",9333.56,"C992263051",31868,22534.44,"M1266428474",0,0
404,"CASH_IN",154953.81,"C750251046",3871554.91,4026508.72,"C582766107",7529418.69,7374464.88
404,"CASH_IN",210376.91,"C294289023",99655,310031.91,"C561705979",0,0
404,"CASH_OUT",111406.16,"C2103455941",0,0,"C672662411",906025.84,1017432
404,"PAYMENT",4353.2,"C1291729878",396069.07,391715.87,"M125773984",0,0
404,"PAYMENT",9216.66,"C791040692",0,0,"M369142782",0,0
404,"CASH_IN",145647.91,"C1076158133",3765797.53,3911445.44,"C1748339311",205706.05,60058.14
404,"CASH_OUT",39490.34,"C2021617973",0,0,"C2049328318",339280.45,378770.79
404,"CASH_OUT",62708.83,"C1146530045",0,0,"C1643894532",3261258.99,3323967.82
404,"PAYMENT",46218.21,"C1864689182",0,0,"M1695336102",0,0
404,"CASH_OUT",237041.52,"C1882848075",0,0,"C1931515860",1440287.43,1677328.95
404,"CASH_OUT",239171.67,"C990592720",0,0,"C433763574",10615926.3,10855097.97
404,"PAYMENT",7873.12,"C1326274796",80647,72773.88,"M1169486794",0,0
404,"CASH_OUT",39523.13,"C609003537",409,0,"C1006177826",237222.82,276745.95
404,"CASH_OUT",93686.46,"C742820638",0,0,"C1840918477",1044123.96,1137810.42
404,"CASH_IN",165585.26,"C1365072290",4801019.89,4966605.15,"C147259836",44211235.2,44045649.94
404,"CASH_OUT",107833.13,"C1322678152",7325.58,0,"C985919688",230830.74,338663.87
404,"CASH_OUT",213990.58,"C166400621",0,0,"C1549018222",2179403.39,2393393.97
404,"CASH_OUT",25945.05,"C529334487",249,0,"C142992087",4615226.27,4641171.32
404,"CASH_OUT",156074.21,"C1793113817",0,0,"C1490424204",3757000.15,3913074.36
404,"PAYMENT",10039.37,"C156929162",18955,8915.63,"M13969609",0,0
404,"PAYMENT",10753.25,"C1541121047",146084,135330.75,"M1449137154",0,0
404,"CASH_IN",70583.03,"C1338146430",964177.15,1034760.18,"C406280281",1398791.72,1328208.69
404,"CASH_OUT",148471.05,"C1886943847",0,0,"C1102975833",4823579.78,4972050.83
404,"CASH_OUT",248851.78,"C248905531",0,0,"C1680253187",322067.99,570919.77
405,"PAYMENT",17085.83,"C852437866",106,0,"M596249133",0,0
405,"PAYMENT",7267.64,"C1304912780",268119.59,260851.96,"M112457411",0,0
405,"PAYMENT",3634.11,"C2131647833",11718,8083.89,"M1471870783",0,0
405,"CASH_IN",50972.43,"C60064374",3707307.75,3758280.18,"C1360542266",528204.27,477231.84
405,"CASH_IN",11325.3,"C1927132440",147032,158357.3,"C1378419310",51679.59,40354.29
405,"CASH_OUT",59008.01,"C373684925",0,0,"C1273245954",86235.59,145243.6
405,"CASH_IN",177171.77,"C1796791486",20066,197237.77,"C1311984279",1573463.75,1396291.98
405,"CASH_IN",107317.83,"C114108834",3963680.75,4070998.58,"C1105816523",241986.3,134668.47
405,"CASH_OUT",118306.58,"C255429193",121200.41,2893.83,"C221783252",662239.93,780546.5
405,"PAYMENT",13392.14,"C1625439695",0,0,"M123136713",0,0
405,"PAYMENT",3510.67,"C901313986",304463,300952.33,"M230846541",0,0
405,"CASH_OUT",142442.97,"C1894036429",21828,0,"C1757089594",8633.74,151076.71
405,"PAYMENT",5808.19,"C1075690912",0,0,"M1715269821",0,0
405,"CASH_OUT",72392.97,"C213195312",0,0,"C859550719",75451.31,147844.28
405,"CASH_OUT",277037.49,"C1724699525",368986.21,91948.71,"C320431937",3758540.13,4035577.63
405,"DEBIT",7296.91,"C1321954610",14547,7250.09,"C1283232670",1699838.69,1707135.61
406,"CASH_IN",299105.24,"C1598097604",12507,311612.24,"C1759049043",1114356.86,815251.62
406,"PAYMENT",595.72,"C1093714994",208133,207537.28,"M1435688199",0,0
406,"CASH_IN",112884.12,"C1863866920",11171360.24,11284244.36,"C1119059476",1951856.65,1838972.53
406,"PAYMENT",45843.36,"C1062952792",40160,0,"M378569553",0,0
406,"DEBIT",1145.54,"C1568259738",0,0,"C1493373929",453482.06,454627.6
406,"PAYMENT",26441.8,"C2137699262",194548.41,168106.61,"M132754853",0,0
406,"CASH_OUT",201467.08,"C1864149720",0,0,"C495237092",4819290,5020757.08
407,"PAYMENT",9539.34,"C1401135018",0,0,"M1210381502",0,0
407,"PAYMENT",5229.85,"C1367367499",14452.65,9222.8,"M286242608",0,0
407,"CASH_OUT",378909.27,"C203581132",0,0,"C1768814887",1412605.98,1791515.25
407,"PAYMENT",1124.54,"C1622606603",300,0,"M353289431",0,0
407,"CASH_IN",439388.04,"C323347664",3532968.57,3972356.6,"C1779612012",562403.21,123015.17
407,"CASH_IN",144902.07,"C1392066036",52700,197602.07,"C1598040187",11837136.91,11692234.84
407,"CASH_OUT",83915.97,"C1667502572",83849.02,0,"C1961236135",331442.12,415358.09
407,"PAYMENT",3323.17,"C1130678768",21194,17870.83,"M656285049",0,0
407,"PAYMENT",7289.21,"C115315909",25189,17899.79,"M527656589",0,0
407,"PAYMENT",10042.43,"C1524425767",25085,15042.57,"M794167466",0,0
408,"CASH_IN",428576.56,"C1214351707",1910651.03,2339227.58,"C858040638",1096241.87,667665.31
408,"CASH_OUT",74731.74,"C1110786123",0,0,"C141943252",241451.47,316183.22
408,"PAYMENT",3961.94,"C1225467459",0,0,"M960995135",0,0
408,"CASH_OUT",92989.25,"C359352450",38029,0,"C891728756",1407743.4,1500732.64
408,"CASH_OUT",374105.99,"C2052356760",51586,0,"C1731430770",315261.73,689367.72
408,"PAYMENT",28355.25,"C787291361",0,0,"M1999905566",0,0
408,"PAYMENT",13083.16,"C2037278507",0,0,"M342518666",0,0
408,"CASH_OUT",161766.2,"C1280456151",100265,0,"C146292974",1610189.14,1771955.34
408,"PAYMENT",955.42,"C123090934",0,0,"M936870019",0,0
408,"CASH_OUT",78849.14,"C70719694",0,0,"C1357607303",223106.37,301955.51
409,"DEBIT",981.44,"C278083947",27719,26737.56,"C2132591504",17223559.46,17224540.9
416,"CASH_OUT",116279.89,"C82858644",96474,0,"C377236182",455979.86,572259.76
419,"PAYMENT",7652.59,"C1890595223",0,0,"M1955317291",0,0
420,"CASH_IN",16355.24,"C1912976349",3171828.25,3188183.49,"C1768947033",7028551.99,7012196.75
420,"PAYMENT",16174.86,"C36922137",130358,114183.14,"M1071406990",0,0
420,"CASH_OUT",308175.33,"C1726862447",0,0,"C1491829659",2724431.72,3032607.04
420,"CASH_OUT",111849.15,"C268991875",49232,0,"C1553215553",6371.26,118220.41
422,"CASH_OUT",139069.45,"C1604898899",105681,0,"C1074244553",2349.66,141419.11
422,"CASH_IN",380090.47,"C592672034",10649,390739.47,"C103517891",662576.57,282486.1
422,"CASH_IN",70179.01,"C700551815",4178,74357.01,"C875541693",0,0
423,"CASH_IN",142390.83,"C564059974",5643882.29,5786273.13,"C210425748",214997.51,72606.67
426,"PAYMENT",15176.5,"C1538506139",16114,937.5,"M1497744850",0,0
426,"CASH_OUT",322988.03,"C1459905071",0,0,"C701596561",904007.71,1226995.74
426,"CASH_IN",23947.67,"C1312256041",2502094.95,2526042.61,"C125021274",3272147.31,3248199.64
426,"PAYMENT",8993.98,"C1949345379",0,0,"M1793637540",0,0
426,"PAYMENT",16810.66,"C412103543",0,0,"M1739481214",0,0
426,"CASH_OUT",140058.75,"C420717668",68662,0,"C502910752",583589,723647.75
426,"CASH_IN",94698.71,"C983941136",3796118.51,3890817.22,"C1029938579",1981839.87,1887141.16
428,"TRANSFER",49025.49,"C2076287834",946,0,"C2059579817",704537.9,753563.39
428,"CASH_OUT",96773.22,"C343020373",20055,0,"C1340355116",3262711.68,3359484.9
428,"CASH_OUT",288658.5,"C1096147385",22276,0,"C76343609",183248.1,471906.6
429,"TRANSFER",187678.79,"C2051096406",115312.57,0,"C1887248933",762477.61,950156.41
429,"PAYMENT",1089.05,"C677709943",0,0,"M1346342675",0,0
429,"PAYMENT",46226.93,"C970832807",0,0,"M358730678",0,0
431,"TRANSFER",394377.04,"C673507409",0,0,"C859026765",2964182.47,3358559.51
439,"CASH_IN",11013.1,"C1227057818",8564675.45,8575688.55,"C261494892",1167700.29,1156687.2
439,"PAYMENT",5227.03,"C296351097",507,0,"M922266370",0,0
442,"CASH_IN",104172.2,"C1725809234",16854,121026.2,"C1008363046",1641167.37,1536995.17
448,"PAYMENT",2034.25,"C1096260743",0,0,"M2058938387",0,0
451,"CASH_OUT",18355.97,"C298642358",0,0,"C94822654",682604.96,700960.93
451,"CASH_IN",113334.51,"C338510564",3640,116974.51,"C1187169047",177563.92,64229.4
451,"CASH_IN",87741.65,"C2071540235",11701,99442.65,"C1707115774",4516009.24,4428267.6
451,"CASH_OUT",66819,"C1021784125",0,0,"C1521017053",1427084.14,1493903.14
458,"CASH_OUT",22140.87,"C679560563",22140.87,0,"C1441581953",25511.14,47652
466,"CASH_OUT",18282.18,"C1956294813",15726,0,"C980193674",0,18282.18
469,"PAYMENT",2564.57,"C1568562549",160119.29,157554.72,"M1754809793",0,0
469,"PAYMENT",20040.75,"C1028584850",53169,33128.25,"M1361535688",0,0
469,"CASH_IN",250445.67,"C237192757",42778.58,293224.24,"C2059440679",385349.36,134903.69
469,"PAYMENT",1688.35,"C907576771",8879,7190.65,"M273136174",0,0
469,"CASH_OUT",180430.58,"C807183262",10897,0,"C1386961227",0,180430.58
469,"CASH_OUT",38174.06,"C1939420999",21509,0,"C442106671",132389.48,170563.53
469,"CASH_OUT",67193.33,"C1607956275",0,0,"C1910870133",3524491.53,3591684.86
471,"CASH_IN",285032.29,"C698424812",8661,293693.29,"C1542842096",0,0
471,"CASH_OUT",115854.44,"C742520724",10478,0,"C934552539",0,115854.44
471,"CASH_OUT",129094.91,"C201678974",237512.48,108417.56,"C576334669",548054.23,677149.14
471,"CASH_OUT",361009.3,"C1815836827",282,0,"C659543613",1058954.1,1419963.4
471,"TRANSFER",3277634.69,"C572706359",0,0,"C1113265902",4816624.12,8094258.81
474,"CASH_OUT",439821.69,"C2010088985",21878,0,"C447613749",93312.31,533134
474,"CASH_OUT",108268.83,"C1289662765",5516,0,"C460259749",175281.33,283550.16
474,"CASH_IN",37548.25,"C2004511735",2233719.93,2271268.18,"C1787556170",8662654.56,8625106.32
474,"CASH_IN",401367.27,"C1549271960",638635.22,1040002.49,"C171954776",453146.73,51779.46
476,"PAYMENT",10498.37,"C316972106",25653,15154.63,"M1545231002",0,0
479,"PAYMENT",273.94,"C1275415505",10234,9960.06,"M129233138",0,0
479,"PAYMENT",4508.66,"C1585896960",47147,42638.34,"M167754189",0,0
479,"CASH_OUT",222869.84,"C126312988",20253.03,0,"C1011729474",401466.77,624336.61
490,"PAYMENT",13395.01,"C1137022962",26634,13238.99,"M374103513",0,0
490,"CASH_IN",1329.89,"C1959094460",2731795.81,2733125.7,"C276771452",387034.04,385704.15
490,"TRANSFER",330903.2,"C542958235",0,0,"C1084151047",1020201.33,1351104.53
490,"TRANSFER",223191.53,"C973853430",0,0,"C402743164",7340661.79,7563853.32
490,"CASH_OUT",116394.82,"C1479665552",0,0,"C67711982",1116680.39,1233075.21
490,"PAYMENT",1862.85,"C673539268",988468.6,986605.75,"M1541603855",0,0
492,"CASH_IN",138341.49,"C12223676",31236,169577.49,"C538610710",1727585.09,1589243.6
492,"CASH_IN",17450.67,"C1817832063",11340,28790.67,"C583437968",34454.76,17004.1
492,"TRANSFER",3973977.28,"C1571131181",0,0,"C149057811",6049869.29,10023846.57
492,"CASH_OUT",474564.61,"C495022626",2609,0,"C1006049519",239116.42,713681.04
492,"CASH_IN",212281.33,"C584084814",700808.5,913089.83,"C896781937",764608.78,552327.45
492,"CASH_OUT",157619.97,"C19308432",0,0,"C487896483",2566221.69,2723841.66
492,"PAYMENT",16575.45,"C1640467149",0,0,"M400496706",0,0
493,"PAYMENT",9233.23,"C1356758031",24400,15166.77,"M1335666176",0,0
493,"CASH_OUT",262976.69,"C1924209953",0,0,"C1260069952",2876930.62,3139907.32
493,"PAYMENT",19837.22,"C347037150",0,0,"M1108801868",0,0
495,"CASH_OUT",6542.36,"C901327840",169690,163147.64,"C1432174603",199319.98,205862.33
496,"CASH_OUT",246529.47,"C1231006361",1292,0,"C1571496192",464350.7,710880.17
500,"TRANSFER",506065.73,"C1499524725",0,0,"C1730363759",4778833.76,5284899.49
500,"PAYMENT",28769.37,"C420911754",53250.62,24481.25,"M935295386",0,0
500,"CASH_OUT",17215.3,"C761989507",0,0,"C2136226785",143603.02,160818.32
500,"PAYMENT",464.57,"C141839250",10209,9744.43,"M78692458",0,0
500,"TRANSFER",268845.33,"C160373515",0,0,"C176556800",873176.22,1142021.55
500,"PAYMENT",16913.5,"C1471068955",13004,0,"M1965428159",0,0
501,"TRANSFER",1e+07,"C50880393",18020192.15,8020192.15,"C590550775",0,0
503,"PAYMENT",4346.77,"C984687579",0,0,"M268096288",0,0
503,"CASH_IN",259155.79,"C1806171667",7870751.68,8129907.46,"C1586395250",2056435.07,1797279.29
503,"PAYMENT",1047.14,"C1502649337",0,0,"M231209390",0,0
505,"PAYMENT",5600.01,"C604690003",803203,797602.99,"M1097941709",0,0
514,"PAYMENT",25317.79,"C1742888515",100101,74783.21,"M1595659720",0,0
514,"PAYMENT",6498.63,"C1691625797",0,0,"M444509418",0,0
514,"CASH_OUT",238875.95,"C196837942",16137,0,"C1201139247",26554.49,265430.43
514,"CASH_IN",333220.56,"C46578278",7751,340971.56,"C1067969144",3601.16,0
514,"PAYMENT",24962.54,"C553420926",0,0,"M1470260791",0,0
517,"PAYMENT",11029.23,"C379537908",0,0,"M1516961908",0,0
517,"PAYMENT",6330.93,"C434312227",156215.21,149884.29,"M1367682207",0,0
518,"PAYMENT",20430.27,"C853356927",53165.61,32735.34,"M1757824784",0,0
518,"CASH_IN",233575.3,"C1843812937",8138898.83,8372474.13,"C137662923",633577.7,400002.4
518,"TRANSFER",106610.92,"C336188896",0,0,"C1147054920",158993.56,265604.48
518,"PAYMENT",27516.79,"C444305432",0,0,"M1469156905",0,0
518,"PAYMENT",10472.45,"C1891164327",705438.87,694966.42,"M1748984452",0,0
520,"CASH_OUT",114541.95,"C1381060966",976,0,"C355324729",0,114541.95
522,"CASH_IN",252697.28,"C1353875061",4998302.16,5250999.45,"C552730791",646326.27,393628.99
522,"PAYMENT",42014.18,"C914566319",0,0,"M2137476966",0,0
522,"CASH_IN",157740.55,"C442250737",331465,489205.55,"C1791887447",770608.28,612867.73
522,"CASH_IN",179586.29,"C1566126692",4655371.96,4834958.25,"C721119108",855176.41,675590.12
522,"CASH_OUT",278619.96,"C515718256",0,0,"C491062658",326396.87,605016.83
522,"CASH_OUT",208201.37,"C1084678256",52930,0,"C624618372",1255533.83,1463735.19
522,"TRANSFER",1451689.82,"C1507072601",17021,0,"C206734046",253326.3,1705016.13
522,"CASH_IN",121085.01,"C1907220561",2147457.6,2268542.61,"C2015133967",12288155.32,12167070.31
522,"PAYMENT",16945.53,"C31225641",42204,25258.47,"M1178551118",0,0
522,"CASH_OUT",37619.94,"C962431944",11882,0,"C259221793",0,37619.94
522,"CASH_OUT",180470.51,"C1938865921",1087,0,"C827879927",0,180470.51
522,"PAYMENT",73443.88,"C128629093",26787.76,0,"M1399555055",0,0
524,"PAYMENT",20446.31,"C1698937336",3583.87,0,"M1553592653",0,0
524,"PAYMENT",7560.78,"C2077786152",17078,9517.22,"M693357907",0,0
524,"CASH_IN",455864.82,"C1191466990",2904775.68,3360640.5,"C1704050837",2143714.8,1687849.98
524,"CASH_IN",166016.9,"C113619268",15087,181103.9,"C496226894",278.01,0
524,"CASH_IN",180053.09,"C1066682219",8371409.01,8551462.1,"C128645442",2114822.85,1934769.76
